9.12,4.36828,-0.335976,-1.27386,-1.10762
9.14,4.36593,-0.335544,-1.27282,-1.10672
9.16,4.36359,-0.335095,-1.27176,-1.10581
9.18,4.36126,-0.334629,-1.27068,-1.10489
9.2,4.35893,-0.334146,-1.26958,-1.10396
9.22,4.3566,-0.333649,-1.26847,-1.10301
9.24,4.35428,-0.333138,-1.26734,-1.10205
9.26,4.35196,-0.332615,-1.26619,-1.10108
9.28,4.34964,-0.332081,-1.26503,-1.10009
9.3,4.34732,-0.331538,-1.26385,-1.0991
9.32,4.34499,-0.330989,-1.26266,-1.09809
9.34,4.34267,-0.330434,-1.26145,-1.09708
9.36,4.34034,-0.329876,-1.26024,-1.09606
9.38,4.33801,-0.329316,-1.25902,-1.09504
9.4,4.33568,-0.328758,-1.25779,-1.09401
9.42,4.33335,-0.328201,-1.25656,-1.09298
9.44,4.33101,-0.327649,-1.25533,-1.09195
9.46,4.32867,-0.327102,-1.25411,-1.09093
9.48,4.32633,-0.326561,-1.25288,-1.08991
9.5,4.32399,-0.326029,-1.25166,-1.0889
9.52,4.32166,-0.325505,-1.25045,-1.0879
9.54,4.31932,-0.32499,-1.24925,-1.08691
9.56,4.31698,-0.324485,-1.24806,-1.08593
9.58,4.31465,-0.323989,-1.24689,-1.08497
9.6,4.31233,-0.323503,-1.24573,-1.08402
9.62,4.31001,-0.323025,-1.24458,-1.08309
9.64,4.3077,-0.322556,-1.24346,-1.08218
9.66,4.3054,-0.322094,-1.24235,-1.08129
9.68,4.30311,-0.321639,-1.24125,-1.08041
9.7,4.30083,-0.321189,-1.24018,-1.07956
9.72,4.29857,-0.320742,-1.23912,-1.07872
9.74,4.29633,-0.320298,-1.23807,-1.07791
9.76,4.2941,-0.319855,-1.23704,-1.07711
9.78,4.29189,-0.319412,-1.23603,-1.07633
9.8,4.28969,-0.318966,-1.23503,-1.07556
9.82,4.28752,-0.318517,-1.23404,-1.07481
9.84,4.28537,-0.318062,-1.23307,-1.07407
9.86,4.28324,-0.317601,-1.2321,-1.07335
9.88,4.28113,-0.317132,-1.23114,-1.07264
9.9,4.27904,-0.316655,-1.23018,-1.07193
9.92,4.27697,-0.316167,-1.22923,-1.07124
9.94,4.27493,-0.315669,-1.22828,-1.07055
9.96,4.2729,-0.315159,-1.22733,-1.06987
9.98,4.27089,-0.314637,-1.22638,-1.06918
10,4.2689,-0.314103,-1.22543,-1.0685
10.02,4.26692,-0.313556,-1.22447,-1.06782
10.04,4.26497,-0.312997,-1.22351,-1.06714
10.06,4.26302,-0.312426,-1.22254,-1.06646
10.08,4.26108,-0.311843,-1.22156,-1.06577
10.1,4.25916,-0.311248,-1.22057,-1.06508
10.12,4.25725,-0.310642,-1.21957,-1.06438
10.14,4.25534,-0.310025,-1.21857,-1.06367
10.16,4.25344,-0.309399,-1.21755,-1.06296
10.18,4.25154,-0.308764,-1.21653,-1.06225
10.2,4.24964,-0.308122,-1.21549,-1.06152
10.22,4.24775,-0.307472,-1.21444,-1.0608
10.24,4.24586,-0.306816,-1.21339,-1.06006
10.26,4.24396,-0.306155,-1.21233,-1.05932
10.28,4.24207,-0.30549,-1.21126,-1.05858
10.3,4.24017,-0.304821,-1.21018,-1.05783
10.32,4.23827,-0.304151,-1.2091,-1.05708
10.34,4.23637,-0.303478,-1.20801,-1.05633
10.36,4.23447,-0.302805,-1.20692,-1.05557
10.38,4.23257,-0.302132,-1.20583,-1.05482
10.4,4.23066,-0.30146,-1.20474,-1.05407
